PMID,Diagnostic criteria,Prevalence or Incidence,"Type (Any, early to intermediate, late-wet, late-dry)",Sex,Age,End hypothesized 95,age_start,age_end,Region,Nation,Ethnicity,First authors,Period,year_start,year_end,Sample size,Patients with AMD,proportion,standard error,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
8311777.0,,,Early to intermediate,Female,40+,40-95,40.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,284.0,67.0,0.2359154929577465,0.02519357264475433,,,,
8311777.0,,,Early to intermediate,,40-49,40-49,40.0,49.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,119.0,15.0,0.12605042016806722,0.030425789556125262,,,,
8311777.0,,,Early to intermediate,Male,40-49,40-49,40.0,49.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,78.0,11.0,0.14102564102564102,0.039408675603311336,,,,
8311777.0,,,Early to intermediate,Female,40-49,40-49,40.0,49.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,41.0,4.0,0.0975609756097561,0.04633989790398679,,,,
8311777.0,,,Early to intermediate,,50-59,50-59,50.0,59.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,128.0,14.0,0.109375,0.027586810335596748,,,,
8311777.0,,,Early to intermediate,Male,50-59,50-59,50.0,59.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,85.0,9.0,0.10588235294117647,0.03337333917908947,,,,
8311777.0,,,Early to intermediate,Female,50-59,50-59,50.0,59.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,43.0,5.0,0.11627906976744184,0.04888483088578331,,,,
8311777.0,,,Early to intermediate,,60-69,60-69,60.0,69.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,206.0,50.0,0.2427184466019417,0.029870773640288107,,,,
8311777.0,,,Early to intermediate,Male,60-69,60-69,60.0,69.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,148.0,42.0,0.28378378378378377,0.03705825835717565,,,,
8311777.0,,,Early to intermediate,Female,60-69,60-69,60.0,69.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,58.0,8.0,0.13793103448275862,0.04527808029645605,,,,
8311777.0,,,Early to intermediate,,70-79,70-79,70.0,79.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,212.0,68.0,0.3207547169811321,0.03205766682763325,,,,
8311777.0,,,Early to intermediate,Male,70-79,70-79,70.0,79.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,117.0,38.0,0.3247863247863248,0.04329388421487791,,,,
8311777.0,,,Early to intermediate,Female,70-79,70-79,70.0,79.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,95.0,30.0,0.3157894736842105,0.04769050241918525,,,,
8311777.0,,,Early to intermediate,,80+,80-95,80.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,135.0,68.0,0.5037037037037037,0.043031967667363315,,,,
8311777.0,,,Early to intermediate,Male,80+,80-95,80.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,88.0,48.0,0.5454545454545454,0.05307947346555839,,,,
8311777.0,,,Early to intermediate,Female,80+,80-95,80.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,47.0,20.0,0.425531914893617,0.07211906589779134,,,,
8311777.0,,,Late,,40+,40-95,40.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,800.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,Male,40+,40-95,40.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,516.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,Female,40+,40-95,40.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,284.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,,40-49,40-49,40.0,49.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,119.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,Male,40-49,40-49,40.0,49.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,78.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,Female,40-49,40-49,40.0,49.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,41.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,,50-59,50-59,50.0,59.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,128.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,Male,50-59,50-59,50.0,59.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,85.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,Female,50-59,50-59,50.0,59.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,43.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,,60-69,60-69,60.0,69.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,206.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,Male,60-69,60-69,60.0,69.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,148.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,Female,60-69,60-69,60.0,69.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,58.0,0.0,0.0,0.0,,,,
8311777.0,,,Late,,70-79,70-79,70.0,79.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,212.0,5.0,0.02358490566037736,0.010422367520976415,,,,
8311777.0,,,Late,Male,70-79,70-79,70.0,79.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,117.0,2.0,0.017094017094017096,0.01198353987682868,,,,
8311777.0,,,Late,Female,70-79,70-79,70.0,79.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,95.0,3.0,0.03157894736842105,0.017941928973195586,,,,
8311777.0,,,Late,,80+,80-95,80.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,135.0,7.0,0.05185185185185185,0.019083294480578685,,,,
8311777.0,,,Late,Male,80+,80-95,80.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,88.0,3.0,0.03409090909090909,0.01934399102383678,,,,
8311777.0,,,Late,Female,80+,80-95,80.0,95.0, North America,US,European Ancestry,"West S et al, 1994",1988-1990,1988.0,1990.0,47.0,4.0,0.0851063829787234,0.04070215806788415,,,,
9097791.0,Wisconsin Age-Related Maculopathy Grading System,Prevalence,Late,,49+,49-95,49.0,95.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,3654.0,70.0,0.019157088122605363,0.00226767183457714,,,,
9097791.0,,,Late,Male,49+,49-95,49.0,95.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,1582.0,20.0,0.012642225031605562,0.00280896154602356,,,,
9097791.0,,,Late,Female,49+,49-95,49.0,95.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,2072.0,50.0,0.02413127413127413,0.003371249935762704,,,,
9097791.0,,,Late,,49-54,49-54,49.0,54.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,485.0,0.0,0.0,0.0,,,,
9097791.0,,,Late,Male,49-54,49-54,49.0,54.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,215.0,0.0,0.0,0.0,,,,
9097791.0,,,Late,Female,49-54,49-54,49.0,54.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,270.0,0.0,0.0,0.0,,,,
9097791.0,,,Late,,55-64,55-64,55.0,64.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,1172.0,1.0,0.0008532423208191126,0.0008528782319095041,,,,
9097791.0,,,Late,Male,55-64,55-64,55.0,64.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,513.0,0.0,0.0,0.0,,,,
9097791.0,,,Late,Female,55-64,55-64,55.0,64.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,659.0,1.0,0.0015174506828528073,0.0015162989174626845,,,,
9097791.0,,,Late,,65-74,65-74,65.0,74.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,1209.0,8.0,0.00661703887510339,0.00233172347956087,,,,
9097791.0,,,Late,Male,65-74,65-74,65.0,74.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,513.0,3.0,0.005847953216374269,0.003366430615184081,,,,
9097791.0,,,Late,Female,65-74,65-74,65.0,74.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,659.0,6.0,0.009104704097116844,0.003700020190327717,,,,
9097791.0,,,Late,,75-84,75-84,75.0,84.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,653.0,65.0,0.0995405819295559,0.011715897661176837,,,,
9097791.0,,,Late,Male,75-84,75-84,75.0,84.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,279.0,22.0,0.07885304659498207,0.016135097614995025,,,,
9097791.0,,,Late,Female,75-84,75-84,75.0,84.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,374.0,40.0,0.106951871657754,0.015980700995133948,,,,
9097791.0,,,Late,,85+,85-95,85.0,95.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,135.0,25.0,0.1851851851851852,0.033432256809201484,,,,
9097791.0,,,Late,Male,85+,85-95,85.0,95.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,48.0,6.0,0.125,0.047735163489123336,,,,
9097791.0,,,Late,Female,85+,85-95,85.0,95.0,Oceania,Austrailia,NR,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,87.0,19.0,0.2183908045977012,0.044294762548763904,,,,
9097791.0,,,Late,,49+,49-95,49.0,95.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,3654.0,70.0,0.019157088122605363,0.00226767183457714,,,,
9097791.0,,,Late,Male,49+,49-95,49.0,95.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,1582.0,20.0,0.012642225031605562,0.00280896154602356,,,,
9097791.0,,,Late,Female,49+,49-95,49.0,95.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,2072.0,50.0,0.02413127413127413,0.003371249935762704,,,,
9097791.0,,,Late,,49-54,49-54,49.0,54.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,485.0,0.0,0.0,0.0,,,,
9097791.0,,,Late,Male,49-54,49-54,49.0,54.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,215.0,0.0,0.0,0.0,,,,
9097791.0,,,Late,Female,49-54,49-54,49.0,54.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,270.0,0.0,0.0,0.0,,,,
9097791.0,,,Late,,55-64,55-64,55.0,64.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,1172.0,1.0,0.0008532423208191126,0.0008528782319095041,,,,
9097791.0,,,Late,Male,55-64,55-64,55.0,64.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,513.0,0.0,0.0,0.0,,,,
9097791.0,,,Late,Female,55-64,55-64,55.0,64.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,659.0,1.0,0.0015174506828528073,0.0015162989174626845,,,,
9097791.0,,,Late,,65-74,65-74,65.0,74.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,1209.0,8.0,0.00661703887510339,0.00233172347956087,,,,
9097791.0,,,Late,Male,65-74,65-74,65.0,74.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,513.0,3.0,0.005847953216374269,0.003366430615184081,,,,
9097791.0,,,Late,Female,65-74,65-74,65.0,74.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,659.0,6.0,0.009104704097116844,0.003700020190327717,,,,
9097791.0,,,Late,,75-84,75-84,75.0,84.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,653.0,65.0,0.0995405819295559,0.011715897661176837,,,,
9097791.0,,,Late,Male,75-84,75-84,75.0,84.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,279.0,22.0,0.07885304659498207,0.016135097614995025,,,,
9097791.0,,,Late,Female,75-84,75-84,75.0,84.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,374.0,40.0,0.106951871657754,0.015980700995133948,,,,
9097791.0,,,Late,,85+,85-95,85.0,95.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,135.0,25.0,0.1851851851851852,0.033432256809201484,,,,
9097791.0,,,Late,Male,85+,85-95,85.0,95.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,48.0,6.0,0.125,0.047735163489123336,,,,
9097791.0,,,Late,Female,85+,85-95,85.0,95.0,Oceania,Austrailia,European Ancestry,"Mitchell P et al, 1995",1992-1993,1992.0,1993.0,87.0,19.0,0.2183908045977012,0.044294762548763904,,,,
7862408.0,Wisconsin Age-Related Maculopathy Grading System,Prevalence,Any,,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,9774.0,4791.0,0.4901780233271946,0.005056500179299256,,,,
7862408.0,,,Any,,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3220.0,1308.0,0.4062111801242236,0.008654938942310748,,,,
7862408.0,,,Any,,65-74,65-74,65.0,74.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3247.0,1695.0,0.5220203264551894,0.00876611728206377,,,,
7862408.0,,,Any,,75-84,75-84,75.0,84.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,2301.0,1374.0,0.5971316818774446,0.010224882016187892,,,,
7862408.0,,,Any,,85-98,85-98,85.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1006.0,640.0,0.6361829025844931,0.015168182962941831,,,,
7862408.0,,,Early to intermediate,,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,9774.0,4711.0,0.4819930427665234,0.00505419523274528,,,,
7862408.0,,,Early to intermediate,,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3220.0,1282.0,0.3981366459627329,0.008626548958117292,,,,
7862408.0,,,Early to intermediate,,65-74,65-74,65.0,74.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3247.0,1669.0,0.5140129350169387,0.008771184266545752,,,,
7862408.0,,,Early to intermediate,,75-84,75-84,75.0,84.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,2301.0,1289.0,0.5601912212081703,0.010347651340347465,,,,
7862408.0,,,Early to intermediate,,85-98,85-98,85.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1006.0,529.0,0.525844930417495,0.015743092763278618,,,,
7862408.0,,,Early,,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,9774.0,4134.0,0.4229588704726826,0.004997079813929817,,,,
7862408.0,,,Early,,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3220.0,1163.0,0.3611801242236025,0.008464926580623694,,,,
7862408.0,,,Early,,65-74,65-74,65.0,74.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3247.0,1500.0,0.4619648906683092,0.008749206140381442,,,,
7862408.0,,,Early,,75-84,75-84,75.0,84.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,2301.0,1075.0,0.4671881790525858,0.010400986656430987,,,,
7862408.0,,,Early,,85-98,85-98,85.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1006.0,375.0,0.3727634194831014,0.015245207589654424,,,,
7862408.0,,,Intermediate,,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,9774.0,577.0,0.0590341722938408,0.002383979396939477,,,,
7862408.0,,,Intermediate,Male,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3787.0,258.0,0.06812780565091099,0.004094423153915897,,,,
7862408.0,,,Intermediate,Female,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,5987.0,311.0,0.051945882745949565,0.002868055166758129,,,,
7862408.0,,,Intermediate,,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3220.0,119.0,0.03695652173913044,0.003324608847308375,,,,
7862408.0,,,Intermediate,Male,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1418.0,58.0,0.04090267983074753,0.0052597984734444785,,,,
7862408.0,,,Intermediate,Female,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1802.0,61.0,0.03385127635960045,0.004260220943895125,,,,
7862408.0,,,Intermediate,,65-74,65-74,65.0,74.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3247.0,169.0,0.0520480443486295,0.0038981112286915545,,,,
7862408.0,,,Intermediate,Male,65-74,65-74,65.0,74.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1382.0,100.0,0.0723589001447178,0.006969184275122241,,,,
7862408.0,,,Intermediate,Female,65-74,65-74,65.0,74.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1865.0,69.0,0.03699731903485255,0.004370785134412222,,,,
7862408.0,,,Intermediate,,75-84,75-84,75.0,84.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,2301.0,214.0,0.09300304215558453,0.006054707719934431,,,,
7862408.0,,,Intermediate,Male,75-84,75-84,75.0,84.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,796.0,82.0,0.10301507537688442,0.010774234668454586,,,,
7862408.0,,,Intermediate,Female,75-84,75-84,75.0,84.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1505.0,131.0,0.08704318936877077,0.0072664830408466765,,,,
7862408.0,,,Intermediate,,85-98,85-98,85.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1006.0,154.0,0.15308151093439365,0.011352282415802906,,,,
7862408.0,,,Intermediate,Male,85-98,85-98,85.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,191.0,39.0,0.20418848167539266,0.029167825064390064,,,,
7862408.0,,,Intermediate,Female,85-98,85-98,85.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,815.0,112.0,0.1374233128834356,0.012060082000737458,,,,
7862408.0,,,Late,,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,9774.0,20.0,0.0020462451401677922,0.00045708594932462665,,,,
7862408.0,,,Late,Male,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3787.0,11.0,0.002904673884341167,0.0008745192581754108,,,,
7862408.0,,,Late,Female,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,5987.0,6.0,0.001002171371304493,0.00040892968613067966,,,,
7862408.0,,,Late,,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3220.0,26.0,0.008074534161490683,0.0015771402750136285,,,,
7862408.0,,,Late,Male,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1418.0,13.0,0.00916784203102962,0.0025310195049627546,,,,
7862408.0,,,Late,Female,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1802.0,11.0,0.006104328523862375,0.0018348981193210946,,,,
7862408.0,,,Late,,65-74,65-74,65.0,74.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3247.0,26.0,0.008007391438250694,0.0015640787061843482,,,,
7862408.0,,,Late,Male,65-74,65-74,65.0,74.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1382.0,12.0,0.008683068017366137,0.0024956796746527037,,,,
7862408.0,,,Late,Female,65-74,65-74,65.0,74.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1865.0,11.0,0.005898123324396783,0.0017730988709728046,,,,
7862408.0,,,Late,,75-84,75-84,75.0,84.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,2301.0,85.0,0.036940460669274235,0.003932053451275,,,,
7862408.0,,,Late,Male,75-84,75-84,75.0,84.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,796.0,28.0,0.035175879396984924,0.006529651820466749,,,,
7862408.0,,,Late,Female,75-84,75-84,75.0,84.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1505.0,57.0,0.037873754152823916,0.004920587498294184,,,,
7862408.0,,,Late,,85-98,85-98,85.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,1006.0,111.0,0.11033797216699799,0.009878159537584566,,,,
7862408.0,,,Late,Male,85-98,85-98,85.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,191.0,18.0,0.09424083769633508,0.021140207863603842,,,,
7862408.0,,,Late,Female,85-98,85-98,85.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,815.0,94.0,0.11533742331288345,0.01118909976238258,,,,
7862408.0,,,Late-wet,,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,9774.0,108.0,0.011049723756906077,0.0010573694808971039,,,,
7862408.0,,,Late-wet,Male,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3787.0,30.0,0.007921837866385001,0.0014405829394704955,,,,
7862408.0,,,Late-wet,Female,55-98,55-98,55.0,98.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,5987.0,72.0,0.01202605645565392,0.0014087363970862635,,,,
7862408.0,,,Late-wet,,55-64,55-64,55.0,64.0,Europe,Netherland,NR,"Vingerling JR et al, 1995",1990-1993,1990.0,1993.0,3220.0,3.0,0.0009316770186335405,0.0005376533427275561,,,,
